-0.01,0.03,0.99,-0.06,0.12,-0.18,stay
-0.01,0.03,0.99,-0.24,0.37,-0.24,stay
-0.01,0.03,0.99,-0.06,0.12,-0.18,stay
-0.01,0.03,0.99,-0.12,0.18,-0.24,stay
-0.01,0.03,0.99,-0.12,0.18,-0.24,stay
-0.01,0.03,0.99,-0.18,0.18,-0.24,stay
-0.01,0.03,0.99,-0.12,0.37,-0.24,stay
-0.01,0.03,0.99,0.0,0.12,-0.24,stay
-0.01,0.03,0.99,-0.18,0.24,-0.24,stay
-0.01,0.03,0.99,-0.18,0.24,-0.18,stay
-0.01,0.03,0.99,-0.18,0.18,-0.24,stay
-0.01,0.03,0.99,-0.12,0.18,-0.24,stay
-1.6,0.44,0.08,-65.73,-229.86,-33.45,right
-1.75,0.45,0.1,-97.53,-226.62,-33.2,right
-1.92,-0.11,0.76,-170.53,-222.66,-16.3,right
-1.94,0.17,1.65,-914.25,25.39,22.16,right
-1.23,0.39,0.1,54.38,123.84,-46.94,right
-1.17,0.32,-0.14,433.41,-243.9,168.76,right
-1.09,0.34,0.29,440.73,-283.51,172.36,right
-0.88,0.33,0.31,5.37,-42.48,74.04,right
-0.64,0.29,0.14,-170.53,78.0,32.71,right
-0.53,0.27,0.08,-136.54,93.87,32.9,right
-0.52,0.28,0.06,-6.59,39.86,72.94,right
-0.87,0.4,0.07,51.45,22.22,108.4,right
-1.35,0.56,0.04,50.29,59.08,125.31,right
-1.84,0.66,-0.02,-2.99,83.68,53.34,right
-1.68,0.6,-0.05,-45.9,54.14,-101.87,right
-1.0,0.37,0.0,34.67,16.3,-164.92,right
-0.67,0.24,0.05,57.62,44.74,-163.76,right
-0.53,0.17,0.04,17.46,85.94,-142.7,right
-0.66,0.18,-0.02,-7.81,107.67,-114.2,right
-0.86,0.24,-0.06,16.85,94.12,-78.12,right
-1.12,0.31,-0.08,32.9,73.85,-66.71,right
-1.24,0.33,-0.08,29.3,51.27,-65.25,right
-1.25,0.31,-0.08,12.02,37.23,-71.72,right
-1.12,0.26,-0.08,1.22,20.2,-75.74,right
-0.96,0.2,-0.06,1.83,-3.91,-68.05,right
-0.76,0.15,-0.04,2.14,-17.09,-45.96,right
-0.71,0.14,-0.03,6.9,-32.84,-2.44,right
-0.74,0.17,-0.0,8.24,-35.58,24.11,right
-0.83,0.21,-0.01,-13.98,-29.85,55.48,right
-1.0,0.29,-0.02,-24.54,-34.73,71.59,right
-1.07,0.33,-0.02,-22.71,-48.89,79.96,right
-0.21,0.94,-0.17,183.04,-46.81,337.71,right
-0.88,2.12,-0.21,454.65,-139.89,241.03,right
-1.8,1.72,0.24,283.26,-262.02,-266.17,right
-2.17,-2.39,1.42,329.59,-228.33,-370.91,right
-1.31,-2.47,0.35,654.11,188.54,32.71,right
-1.44,0.73,-0.66,-16.11,275.63,149.54,right
-0.48,0.71,-0.51,-260.38,96.13,143.01,right
-0.57,0.8,-0.22,7.57,-100.34,81.6,right
-1.03,0.66,0.28,44.8,-142.27,39.37,right
-1.12,0.54,0.39,-38.39,-30.03,-32.65,right
-1.73,0.28,0.82,-29.24,-16.91,-55.42,right
-1.74,0.14,0.67,49.68,171.57,-1.04,right
-1.56,0.14,0.2,18.74,183.96,9.83,right
-1.14,-0.12,0.09,129.46,148.62,28.75,right
-1.37,-0.08,0.58,104.0,76.97,142.7,right
-1.2,0.46,0.56,68.54,118.04,159.06,right
-0.78,0.55,1.03,52.12,129.03,105.83,right
-0.98,0.29,1.27,-50.54,259.4,0.0,right
-1.19,-0.62,0.35,134.03,298.89,94.12,right
-1.06,-0.39,0.54,80.14,247.74,252.44,right
-0.94,-0.09,1.04,-210.51,268.13,365.84,right
-1.22,0.17,0.47,-14.22,329.1,384.52,right
-0.98,2.67,-1.43,-312.19,159.3,226.87,right
-0.29,-0.11,0.39,-222.11,-101.62,-81.6,right
-0.26,0.03,1.12,-68.66,16.91,-22.16,right
-0.35,0.74,0.48,-121.28,95.03,-25.27,right
-0.37,0.89,1.16,-89.97,98.14,-81.54,right
-0.55,0.58,1.55,137.39,216.25,-170.47,right
-0.5,-0.39,0.51,274.54,300.23,-159.3,right
-0.15,-0.64,-0.66,-322.14,121.28,6.53,right
-0.12,0.57,0.58,-155.94,107.54,-22.83,right
-0.17,0.56,-0.06,141.78,92.16,-176.88,right
-0.43,0.71,0.76,305.36,16.24,-307.01,right
-0.54,0.09,1.24,567.75,43.15,-420.41,right
-0.69,-0.33,0.51,704.35,286.99,-457.09,right
-0.63,-0.92,-0.42,572.39,292.54,-389.89,right
-0.57,-1.37,-0.49,205.26,133.18,-288.88,right
-0.59,-1.55,-0.13,-63.9,12.57,-232.42,right
-0.55,-1.33,0.21,-178.34,-102.42,-123.17,right
-0.17,-0.86,1.6,-355.59,-31.49,85.14,right
-0.26,-0.42,1.1,63.54,19.96,-15.93,right
-0.08,-0.6,0.58,2.75,24.41,-36.5,right
-0.08,-0.6,0.77,-145.32,2.32,-17.09,right
-0.28,-0.47,0.87,-113.34,6.9,-32.29,right
-0.21,-0.4,0.71,-58.53,27.89,-41.63,right
-0.06,-0.49,0.67,-155.64,36.32,-23.32,right
-0.07,-0.6,0.98,-193.24,17.64,-20.32,right
0.0,-0.5,1.04,-84.17,8.73,-22.22,right
-0.12,-0.37,0.91,-27.04,14.95,-14.71,right
-0.25,-0.36,0.81,-25.76,24.66,-15.62,right
-0.33,-0.32,0.89,-105.77,4.39,-10.93,right
0.14,-0.25,1.28,-113.4,-23.13,-6.65,right
0.06,-0.15,1.38,149.96,-7.69,-43.52,right
-0.24,-0.84,0.64,250.61,13.18,-67.38,right
-0.2,-1.28,0.59,120.91,-16.48,76.48,right
-0.23,-0.78,0.95,84.78,-58.11,204.41,right
-0.23,-0.18,1.21,115.42,-50.96,222.11,right
-0.14,-0.19,1.16,109.8,-17.88,138.55,right
-0.0,-0.64,0.89,90.39,13.12,79.9,right
0.02,-0.6,0.44,96.92,-1.71,108.7,right
0.02,-0.64,0.77,-50.96,-52.8,140.56,right
0.02,-0.58,1.02,-67.26,-14.77,178.96,right
0.04,-0.09,0.71,25.63,28.44,148.56,right
0.17,0.07,0.45,170.35,15.26,43.27,right
0.19,-0.37,0.65,125.67,-44.13,-40.28,right
0.0,-1.23,-0.18,-36.68,-134.52,-44.01,right
-0.11,-0.84,0.97,0.85,-192.38,29.72,right
-0.1,-0.71,0.47,264.95,-122.8,54.99,right
-0.12,0.13,0.49,486.21,-127.75,-32.41,right
-0.03,-1.63,0.52,354.37,-170.9,-82.76,right
-0.21,-1.4,0.52,211.55,-154.17,28.75,right
-0.39,-0.55,0.34,158.63,-121.52,7.69,right
-0.31,-0.89,0.27,43.27,-55.54,-44.07,right
-0.17,-1.44,0.33,91.8,-6.35,11.6,right
-0.08,-1.41,0.32,-65.67,25.39,82.7,right
-0.09,-0.91,0.22,-82.82,36.19,104.06,right
-0.05,-0.76,0.18,-52.0,28.69,49.8,right
-0.18,-0.6,0.15,-12.15,15.44,-22.58,right
-0.17,-1.1,0.25,-38.76,10.01,-84.9,right
-0.26,-1.21,0.31,-102.78,19.35,-59.08,right
-0.24,-1.03,0.38,-155.76,33.02,-46.02,right
-0.22,-1.14,0.52,-276.12,76.54,27.65,right
